timeStamp,aircraftCode,testNumber,parameterCode,minValue,maxValue,currentValue,Result
2022-06-17T09:12:35.202-03,PRZFV,4,654321,10,120,48.906999912991274,SUCESSO!
2022-06-17T09:12:35.204-03,PRZFV,4,780935,20,50,44.35388343004125,SUCESSO!
2022-06-17T09:12:35.237-03,PRZFV,4,780935,20,50,34.112608367241776,SUCESSO!
2022-06-17T09:12:35.252-03,PRZFV,4,654321,10,120,80.05410549034295,SUCESSO!
2022-06-17T09:12:35.270-03,PRZFV,4,123456,20,40,28.509447278482206,SUCESSO!
2022-06-17T09:12:35.270-03,PRZFV,4,780935,20,50,46.86108032076952,SUCESSO!
2022-06-17T09:12:35.302-03,PRZFV,4,654321,10,120,113.7904008464478,SUCESSO!
2022-06-17T09:12:35.304-03,PRZFV,4,780935,20,50,24.08078876568937,SUCESSO!
2022-06-17T09:12:35.337-03,PRZFV,4,780935,20,50,26.82462478691194,SUCESSO!
2022-06-17T09:12:35.353-03,PRZFV,4,654321,10,120,29.059639455556514,SUCESSO!
2022-06-17T09:12:35.370-03,PRZFV,4,123456,20,40,23.327136673100224,SUCESSO!
2022-06-17T09:12:35.370-03,PRZFV,4,780935,20,50,41.37759111133691,SUCESSO!
2022-06-17T09:12:35.403-03,PRZFV,4,654321,10,120,46.15551070523924,SUCESSO!
2022-06-17T09:12:35.403-03,PRZFV,4,780935,20,50,37.90530905067186,SUCESSO!
2022-06-17T09:12:35.437-03,PRZFV,4,780935,20,50,43.97240028409129,SUCESSO!
2022-06-17T09:12:35.453-03,PRZFV,4,654321,10,120,14.523534076996594,SUCESSO!
2022-06-17T09:12:35.470-03,PRZFV,4,780935,20,50,32.36336847353429,SUCESSO!
2022-06-17T09:12:35.470-03,PRZFV,4,123456,20,40,23.43017269547117,SUCESSO!
2022-06-17T09:12:35.503-03,PRZFV,4,780935,20,50,37.442615643784336,SUCESSO!
2022-06-17T09:12:35.504-03,PRZFV,4,654321,10,120,81.65624903715424,SUCESSO!
2022-06-17T09:12:35.537-03,PRZFV,4,780935,20,50,20.562510211361367,SUCESSO!
2022-06-17T09:12:35.554-03,PRZFV,4,654321,10,120,69.64340507480249,SUCESSO!
2022-06-17T09:12:35.570-03,PRZFV,4,780935,20,50,26.969610848657638,SUCESSO!
2022-06-17T09:12:35.570-03,PRZFV,4,123456,20,40,32.90374264264289,SUCESSO!
2022-06-17T09:12:35.603-03,PRZFV,4,780935,20,50,43.30548266545854,SUCESSO!
2022-06-17T09:12:35.604-03,PRZFV,4,654321,10,120,101.30582337303603,SUCESSO!
2022-06-17T09:12:35.636-03,PRZFV,4,780935,20,50,20.267986189291218,SUCESSO!
2022-06-17T09:12:35.654-03,PRZFV,4,654321,10,120,51.50231842756468,SUCESSO!
2022-06-17T09:12:35.670-03,PRZFV,4,780935,20,50,36.76266293212174,SUCESSO!
2022-06-17T09:12:35.671-03,PRZFV,4,123456,20,40,28.716116913376823,SUCESSO!
2022-06-17T09:12:35.703-03,PRZFV,4,780935,20,50,32.898145366480975,SUCESSO!
2022-06-17T09:12:35.705-03,PRZFV,4,654321,10,120,112.86140737506463,SUCESSO!
2022-06-17T09:12:35.736-03,PRZFV,4,780935,20,50,49.985338535475826,SUCESSO!
2022-06-17T09:12:35.755-03,PRZFV,4,654321,10,120,81.12246301598061,SUCESSO!
2022-06-17T09:12:35.770-03,PRZFV,4,780935,20,50,46.055726126114024,SUCESSO!
2022-06-17T09:12:35.771-03,PRZFV,4,123456,20,40,32.79541438001675,SUCESSO!
2022-06-17T09:12:35.803-03,PRZFV,4,780935,20,50,23.82528156295517,SUCESSO!
2022-06-17T09:12:35.805-03,PRZFV,4,654321,10,120,47.317414674017066,SUCESSO!
2022-06-17T09:12:35.836-03,PRZFV,4,780935,20,50,40.51283760592998,SUCESSO!
2022-06-17T09:12:35.856-03,PRZFV,4,654321,10,120,76.66278287952404,SUCESSO!
2022-06-17T09:12:35.870-03,PRZFV,4,780935,20,50,35.439398734306764,SUCESSO!
2022-06-17T09:12:35.871-03,PRZFV,4,123456,20,40,38.862999268793054,SUCESSO!
2022-06-17T09:12:35.903-03,PRZFV,4,780935,20,50,23.457222494786947,SUCESSO!
2022-06-17T09:12:35.906-03,PRZFV,4,654321,10,120,91.29319453492235,SUCESSO!
2022-06-17T09:12:35.936-03,PRZFV,4,780935,20,50,38.6376144223972,SUCESSO!
2022-06-17T09:12:35.956-03,PRZFV,4,654321,10,120,88.8010745192904,SUCESSO!
2022-06-17T09:12:35.970-03,PRZFV,4,780935,20,50,27.54293926980935,SUCESSO!
2022-06-17T09:12:35.972-03,PRZFV,4,123456,20,40,33.70785922840075,SUCESSO!
2022-06-17T09:12:36.003-03,PRZFV,4,780935,20,50,44.37062830868814,SUCESSO!
2022-06-17T09:12:36.006-03,PRZFV,4,654321,10,120,27.254928000868546,SUCESSO!
2022-06-17T09:12:36.036-03,PRZFV,4,780935,20,50,46.266191929739804,SUCESSO!
2022-06-17T09:12:36.057-03,PRZFV,4,654321,10,120,11.05444644598679,SUCESSO!
2022-06-17T09:12:36.070-03,PRZFV,4,780935,20,50,43.90604920041808,SUCESSO!
2022-06-17T09:12:36.072-03,PRZFV,4,123456,20,40,32.77943513948094,SUCESSO!
2022-06-17T09:12:36.103-03,PRZFV,4,780935,20,50,36.35339720705393,SUCESSO!
2022-06-17T09:12:36.107-03,PRZFV,4,654321,10,120,41.03966218239918,SUCESSO!
2022-06-17T09:12:36.136-03,PRZFV,4,780935,20,50,48.05297026891327,SUCESSO!
2022-06-17T09:12:36.157-03,PRZFV,4,654321,10,120,81.22413110322721,SUCESSO!
2022-06-17T09:12:36.170-03,PRZFV,4,780935,20,50,20.116130157073847,SUCESSO!
2022-06-17T09:12:36.172-03,PRZFV,4,123456,20,40,24.633865104928862,SUCESSO!
2022-06-17T09:12:36.203-03,PRZFV,4,780935,20,50,34.279966469147745,SUCESSO!
2022-06-17T09:12:36.208-03,PRZFV,4,654321,10,120,111.22269490093522,SUCESSO!
2022-06-17T09:12:36.237-03,PRZFV,4,780935,20,50,42.66445705439866,SUCESSO!
2022-06-17T09:12:36.258-03,PRZFV,4,654321,10,120,84.32672393549542,SUCESSO!
2022-06-17T09:12:36.270-03,PRZFV,4,780935,20,50,21.785436100148928,SUCESSO!
2022-06-17T09:12:36.272-03,PRZFV,4,123456,20,40,29.000883390396737,SUCESSO!
2022-06-17T09:12:36.304-03,PRZFV,4,780935,20,50,24.981419741804427,SUCESSO!
2022-06-17T09:12:36.309-03,PRZFV,4,654321,10,120,49.873423238721315,SUCESSO!
2022-06-17T09:12:36.337-03,PRZFV,4,780935,20,50,24.59520803682562,SUCESSO!
2022-06-17T09:12:36.359-03,PRZFV,4,654321,10,120,72.69569384437399,SUCESSO!
2022-06-17T09:12:36.370-03,PRZFV,4,780935,20,50,36.256635835497875,SUCESSO!
2022-06-17T09:12:36.373-03,PRZFV,4,123456,20,40,35.7557587102953,SUCESSO!
2022-06-17T09:12:36.404-03,PRZFV,4,780935,20,50,21.945467239538537,SUCESSO!
2022-06-17T09:12:36.410-03,PRZFV,4,654321,10,120,90.40352103895374,SUCESSO!
2022-06-17T09:12:36.437-03,PRZFV,4,780935,20,50,39.54558609982629,SUCESSO!
2022-06-17T09:12:36.460-03,PRZFV,4,654321,10,120,65.80750332296917,SUCESSO!
2022-06-17T09:12:36.470-03,PRZFV,4,780935,20,50,40.59167126558855,SUCESSO!
2022-06-17T09:12:36.473-03,PRZFV,4,123456,20,40,32.99643956664495,SUCESSO!
2022-06-17T09:12:36.504-03,PRZFV,4,780935,20,50,33.30713447354698,SUCESSO!
2022-06-17T09:12:36.510-03,PRZFV,4,654321,10,120,36.21315800031595,SUCESSO!
2022-06-17T09:12:36.537-03,PRZFV,4,780935,20,50,50.44075500458635,ERRO
2022-06-17T09:12:36.561-03,PRZFV,4,654321,10,120,74.9358474868649,SUCESSO!
2022-06-17T09:12:36.570-03,PRZFV,4,780935,20,50,50.04895447285607,ERRO
2022-06-17T09:12:36.573-03,PRZFV,4,123456,20,40,36.75610233613949,SUCESSO!
2022-06-17T09:12:36.604-03,PRZFV,4,780935,20,50,42.6262179579271,SUCESSO!
2022-06-17T09:12:36.611-03,PRZFV,4,654321,10,120,92.66365009512415,SUCESSO!
2022-06-17T09:12:36.637-03,PRZFV,4,780935,20,50,41.757195552449616,SUCESSO!
2022-06-17T09:12:36.662-03,PRZFV,4,654321,10,120,34.04669034017352,SUCESSO!
2022-06-17T09:12:36.670-03,PRZFV,4,780935,20,50,33.31757262193871,SUCESSO!
2022-06-17T09:12:36.674-03,PRZFV,4,123456,20,40,36.66572792136262,SUCESSO!
2022-06-17T09:12:36.704-03,PRZFV,4,780935,20,50,26.461053944915854,SUCESSO!
2022-06-17T09:12:36.713-03,PRZFV,4,654321,10,120,12.33963883495005,SUCESSO!
2022-06-17T09:12:36.737-03,PRZFV,4,780935,20,50,25.928183918337545,SUCESSO!
2022-06-17T09:12:36.763-03,PRZFV,4,654321,10,120,120.37372586893932,ERRO
2022-06-17T09:12:36.770-03,PRZFV,4,780935,20,50,35.19768657338568,SUCESSO!
2022-06-17T09:12:36.774-03,PRZFV,4,123456,20,40,23.031094018200918,SUCESSO!
2022-06-17T09:12:36.804-03,PRZFV,4,780935,20,50,28.05196078790847,SUCESSO!
2022-06-17T09:12:36.813-03,PRZFV,4,654321,10,120,17.441386243630255,SUCESSO!
2022-06-17T09:12:36.837-03,PRZFV,4,780935,20,50,35.54058714790132,SUCESSO!
2022-06-17T09:12:36.864-03,PRZFV,4,654321,10,120,97.91830674871221,SUCESSO!
2022-06-17T09:12:36.870-03,PRZFV,4,780935,20,50,26.030207269795614,SUCESSO!
2022-06-17T09:12:36.874-03,PRZFV,4,123456,20,40,35.67364311462153,SUCESSO!
2022-06-17T09:12:36.904-03,PRZFV,4,780935,20,50,33.48237484798071,SUCESSO!
2022-06-17T09:12:36.914-03,PRZFV,4,654321,10,120,103.76266580152635,SUCESSO!
2022-06-17T09:12:36.937-03,PRZFV,4,780935,20,50,25.52772335500338,SUCESSO!
2022-06-17T09:12:36.965-03,PRZFV,4,654321,10,120,85.78557849872242,SUCESSO!
2022-06-17T09:12:36.970-03,PRZFV,4,780935,20,50,36.047653902587335,SUCESSO!
2022-06-17T09:12:36.975-03,PRZFV,4,123456,20,40,29.95037479285171,SUCESSO!
2022-06-17T09:12:37.004-03,PRZFV,4,780935,20,50,42.25192500930228,SUCESSO!
2022-06-17T09:12:37.016-03,PRZFV,4,654321,10,120,17.14554992725884,SUCESSO!
2022-06-17T09:12:37.037-03,PRZFV,4,780935,20,50,40.534885224047216,SUCESSO!
2022-06-17T09:12:37.066-03,PRZFV,4,654321,10,120,111.03732836644254,SUCESSO!
2022-06-17T09:12:37.070-03,PRZFV,4,780935,20,50,37.392205934289244,SUCESSO!
2022-06-17T09:12:37.075-03,PRZFV,4,123456,20,40,26.885420367924933,SUCESSO!
2022-06-17T09:12:37.103-03,PRZFV,4,780935,20,50,43.05914204068982,SUCESSO!
2022-06-17T09:12:37.117-03,PRZFV,4,654321,10,120,115.15816237270056,SUCESSO!
2022-06-17T09:12:37.137-03,PRZFV,4,780935,20,50,23.81828427044268,SUCESSO!
2022-06-17T09:12:37.168-03,PRZFV,4,654321,10,120,65.92588132510328,SUCESSO!
2022-06-17T09:12:37.170-03,PRZFV,4,780935,20,50,48.90626924956886,SUCESSO!
2022-06-17T09:12:37.176-03,PRZFV,4,123456,20,40,22.370715598064308,SUCESSO!
2022-06-17T09:12:37.204-03,PRZFV,4,780935,20,50,44.477231877810304,SUCESSO!
2022-06-17T09:12:37.218-03,PRZFV,4,654321,10,120,109.95177755843774,SUCESSO!
2022-06-17T09:12:37.237-03,PRZFV,4,780935,20,50,27.308797809415847,SUCESSO!
2022-06-17T09:12:37.268-03,PRZFV,4,654321,10,120,46.588155956390466,SUCESSO!
2022-06-17T09:12:37.271-03,PRZFV,4,780935,20,50,42.35779150509157,SUCESSO!
2022-06-17T09:12:37.276-03,PRZFV,4,123456,20,40,22.724541951474055,SUCESSO!
2022-06-17T09:12:37.304-03,PRZFV,4,780935,20,50,20.86538729099811,SUCESSO!
2022-06-17T09:12:37.319-03,PRZFV,4,654321,10,120,108.12043614547922,SUCESSO!
2022-06-17T09:12:37.337-03,PRZFV,4,780935,20,50,33.17830693728304,SUCESSO!
2022-06-17T09:12:37.369-03,PRZFV,4,654321,10,120,101.76682744029925,SUCESSO!
2022-06-17T09:12:37.370-03,PRZFV,4,780935,20,50,43.7284817007837,SUCESSO!
2022-06-17T09:12:37.377-03,PRZFV,4,123456,20,40,34.10011340161666,SUCESSO!
2022-06-17T09:12:37.404-03,PRZFV,4,780935,20,50,48.5489706092467,SUCESSO!
2022-06-17T09:12:37.419-03,PRZFV,4,654321,10,120,76.69956231835977,SUCESSO!
2022-06-17T09:12:37.437-03,PRZFV,4,780935,20,50,47.963989472336785,SUCESSO!
2022-06-17T09:12:37.470-03,PRZFV,4,654321,10,120,104.18048460316501,SUCESSO!
2022-06-17T09:12:37.470-03,PRZFV,4,780935,20,50,31.80036005855296,SUCESSO!
2022-06-17T09:12:37.477-03,PRZFV,4,123456,20,40,32.80926500665653,SUCESSO!
2022-06-17T09:12:37.503-03,PRZFV,4,780935,20,50,25.206453410124944,SUCESSO!
2022-06-17T09:12:37.520-03,PRZFV,4,654321,10,120,42.303739994227776,SUCESSO!
2022-06-17T09:12:37.537-03,PRZFV,4,780935,20,50,34.665622644266435,SUCESSO!
2022-06-17T09:12:37.570-03,PRZFV,4,780935,20,50,25.212416248933646,SUCESSO!
2022-06-17T09:12:37.570-03,PRZFV,4,654321,10,120,77.55689976846928,SUCESSO!
2022-06-17T09:12:37.577-03,PRZFV,4,123456,20,40,23.355788103183873,SUCESSO!
2022-06-17T09:12:37.604-03,PRZFV,4,780935,20,50,36.602795103476936,SUCESSO!
2022-06-17T09:12:37.620-03,PRZFV,4,654321,10,120,53.861066096790054,SUCESSO!
2022-06-17T09:12:37.638-03,PRZFV,4,780935,20,50,38.00228281876649,SUCESSO!
2022-06-17T09:12:37.671-03,PRZFV,4,654321,10,120,31.745269051589325,SUCESSO!
2022-06-17T09:12:37.671-03,PRZFV,4,780935,20,50,25.31318439384566,SUCESSO!
2022-06-17T09:12:37.678-03,PRZFV,4,123456,20,40,35.85483747014376,SUCESSO!
2022-06-17T09:12:37.705-03,PRZFV,4,780935,20,50,20.430253337335568,SUCESSO!
2022-06-17T09:12:37.721-03,PRZFV,4,654321,10,120,49.759308514778525,SUCESSO!
2022-06-17T09:12:37.738-03,PRZFV,4,780935,20,50,49.010508750315964,SUCESSO!
2022-06-17T09:12:37.772-03,PRZFV,4,780935,20,50,48.26606778378843,SUCESSO!
2022-06-17T09:12:37.771-03,PRZFV,4,654321,10,120,109.73278695549806,SUCESSO!
2022-06-17T09:12:37.778-03,PRZFV,4,123456,20,40,27.468903126016905,SUCESSO!
2022-06-17T09:12:37.805-03,PRZFV,4,780935,20,50,38.449553165187965,SUCESSO!
2022-06-17T09:12:37.822-03,PRZFV,4,654321,10,120,22.573879625776414,SUCESSO!
2022-06-17T09:12:37.838-03,PRZFV,4,780935,20,50,43.69908780342506,SUCESSO!
2022-06-17T09:12:37.871-03,PRZFV,4,780935,20,50,26.000796676900087,SUCESSO!
2022-06-17T09:12:37.872-03,PRZFV,4,654321,10,120,120.25862790620982,ERRO
2022-06-17T09:12:37.878-03,PRZFV,4,123456,20,40,30.329490191895307,SUCESSO!
2022-06-17T09:12:37.904-03,PRZFV,4,780935,20,50,25.902128212396686,SUCESSO!
2022-06-17T09:12:37.922-03,PRZFV,4,654321,10,120,117.70931789342947,SUCESSO!
2022-06-17T09:12:37.938-03,PRZFV,4,780935,20,50,19.944192426663708,ERRO
2022-06-17T09:12:37.971-03,PRZFV,4,780935,20,50,29.141646426170052,SUCESSO!
2022-06-17T09:12:37.972-03,PRZFV,4,654321,10,120,94.37056446135831,SUCESSO!
2022-06-17T09:12:37.978-03,PRZFV,4,123456,20,40,21.686937856496616,SUCESSO!
2022-06-17T09:12:38.004-03,PRZFV,4,780935,20,50,32.828708281390696,SUCESSO!
2022-06-17T09:12:38.023-03,PRZFV,4,654321,10,120,56.304241494717786,SUCESSO!
2022-06-17T09:12:38.038-03,PRZFV,4,780935,20,50,34.89421057950337,SUCESSO!
2022-06-17T09:12:38.071-03,PRZFV,4,780935,20,50,46.84916988282234,SUCESSO!
2022-06-17T09:12:38.073-03,PRZFV,4,654321,10,120,69.43473268958414,SUCESSO!
2022-06-17T09:12:38.079-03,PRZFV,4,123456,20,40,34.09157569220742,SUCESSO!
2022-06-17T09:12:38.105-03,PRZFV,4,780935,20,50,40.6831816365173,SUCESSO!
2022-06-17T09:12:38.123-03,PRZFV,4,654321,10,120,88.93764490260314,SUCESSO!
2022-06-17T09:12:38.138-03,PRZFV,4,780935,20,50,39.91541781355437,SUCESSO!
2022-06-17T09:12:38.172-03,PRZFV,4,780935,20,50,34.07045346889275,SUCESSO!
2022-06-17T09:12:38.174-03,PRZFV,4,654321,10,120,45.941841853262616,SUCESSO!
2022-06-17T09:12:38.179-03,PRZFV,4,123456,20,40,37.3097492387209,SUCESSO!
2022-06-17T09:12:38.205-03,PRZFV,4,780935,20,50,36.63495381240155,SUCESSO!
2022-06-17T09:12:38.224-03,PRZFV,4,654321,10,120,38.634655774634375,SUCESSO!
2022-06-17T09:12:38.238-03,PRZFV,4,780935,20,50,44.31685158675221,SUCESSO!
2022-06-17T09:12:38.272-03,PRZFV,4,780935,20,50,31.595567854251364,SUCESSO!
2022-06-17T09:12:38.274-03,PRZFV,4,654321,10,120,24.060041603761192,SUCESSO!
2022-06-17T09:12:38.279-03,PRZFV,4,123456,20,40,28.72820254909508,SUCESSO!
2022-06-17T09:12:38.305-03,PRZFV,4,780935,20,50,40.03197222291193,SUCESSO!
2022-06-17T09:12:38.325-03,PRZFV,4,654321,10,120,49.11872004286412,SUCESSO!
2022-06-17T09:12:38.338-03,PRZFV,4,780935,20,50,28.482398716405516,SUCESSO!
2022-06-17T09:12:38.371-03,PRZFV,4,780935,20,50,47.19515510232307,SUCESSO!
2022-06-17T09:12:38.375-03,PRZFV,4,654321,10,120,97.74847118814021,SUCESSO!
2022-06-17T09:12:38.380-03,PRZFV,4,123456,20,40,20.987563861195166,SUCESSO!
2022-06-17T09:12:38.405-03,PRZFV,4,780935,20,50,34.10030684753746,SUCESSO!
2022-06-17T09:12:38.425-03,PRZFV,4,654321,10,120,63.550447058492,SUCESSO!
2022-06-17T09:12:38.438-03,PRZFV,4,780935,20,50,45.29891342591029,SUCESSO!
2022-06-17T09:12:38.471-03,PRZFV,4,780935,20,50,33.62027454739304,SUCESSO!
2022-06-17T09:12:38.476-03,PRZFV,4,654321,10,120,47.15077355259972,SUCESSO!
2022-06-17T09:12:38.480-03,PRZFV,4,123456,20,40,37.574691125846506,SUCESSO!
2022-06-17T09:12:38.505-03,PRZFV,4,780935,20,50,45.9041452320067,SUCESSO!
2022-06-17T09:12:38.526-03,PRZFV,4,654321,10,120,27.950476131740707,SUCESSO!
2022-06-17T09:12:38.538-03,PRZFV,4,780935,20,50,38.34286801721961,SUCESSO!
2022-06-17T09:12:38.572-03,PRZFV,4,780935,20,50,29.742172040339078,SUCESSO!
2022-06-17T09:12:38.577-03,PRZFV,4,654321,10,120,115.34548815528817,SUCESSO!
2022-06-17T09:12:38.580-03,PRZFV,4,123456,20,40,23.400473815638325,SUCESSO!
2022-06-17T09:12:38.605-03,PRZFV,4,780935,20,50,36.855034745335686,SUCESSO!
2022-06-17T09:12:38.627-03,PRZFV,4,654321,10,120,87.33341489412926,SUCESSO!
2022-06-17T09:12:38.639-03,PRZFV,4,780935,20,50,25.94618932343721,SUCESSO!
2022-06-17T09:12:38.672-03,PRZFV,4,780935,20,50,24.073065947130257,SUCESSO!
2022-06-17T09:12:38.677-03,PRZFV,4,654321,10,120,67.30307156711973,SUCESSO!
2022-06-17T09:12:38.681-03,PRZFV,4,123456,20,40,25.078357250690075,SUCESSO!
2022-06-17T09:12:38.706-03,PRZFV,4,780935,20,50,21.567696733421197,SUCESSO!
2022-06-17T09:12:38.728-03,PRZFV,4,654321,10,120,57.50510493848756,SUCESSO!
2022-06-17T09:12:38.739-03,PRZFV,4,780935,20,50,45.75620333780685,SUCESSO!
2022-06-17T09:12:38.773-03,PRZFV,4,780935,20,50,49.66045071080325,SUCESSO!
2022-06-17T09:12:38.780-03,PRZFV,4,654321,10,120,14.326076351913022,SUCESSO!
2022-06-17T09:12:38.781-03,PRZFV,4,123456,20,40,34.64331969552872,SUCESSO!
2022-06-17T09:12:38.806-03,PRZFV,4,780935,20,50,48.07595807139593,SUCESSO!
2022-06-17T09:12:38.830-03,PRZFV,4,654321,10,120,75.95766552359557,SUCESSO!
2022-06-17T09:12:38.839-03,PRZFV,4,780935,20,50,21.203424042228907,SUCESSO!
2022-06-17T09:12:38.873-03,PRZFV,4,780935,20,50,43.936852230707366,SUCESSO!
2022-06-17T09:12:38.881-03,PRZFV,4,654321,10,120,98.67104374036715,SUCESSO!
2022-06-17T09:12:38.881-03,PRZFV,4,123456,20,40,38.135521298401436,SUCESSO!
2022-06-17T09:12:38.906-03,PRZFV,4,780935,20,50,28.048079296781978,SUCESSO!
2022-06-17T09:12:38.931-03,PRZFV,4,654321,10,120,106.16222658148358,SUCESSO!
2022-06-17T09:12:38.940-03,PRZFV,4,780935,20,50,39.40818208625868,SUCESSO!
2022-06-17T09:12:38.973-03,PRZFV,4,780935,20,50,35.106345673406665,SUCESSO!
2022-06-17T09:12:38.981-03,PRZFV,4,654321,10,120,67.93463670714002,SUCESSO!
2022-06-17T09:12:38.982-03,PRZFV,4,123456,20,40,39.242844045135655,SUCESSO!
2022-06-17T09:12:39.007-03,PRZFV,4,780935,20,50,34.204075677290106,SUCESSO!
2022-06-17T09:12:39.031-03,PRZFV,4,654321,10,120,90.3225410191992,SUCESSO!
2022-06-17T09:12:39.040-03,PRZFV,4,780935,20,50,27.341251953794842,SUCESSO!
2022-06-17T09:12:39.074-03,PRZFV,4,780935,20,50,22.793136858565497,SUCESSO!
2022-06-17T09:12:39.082-03,PRZFV,4,654321,10,120,77.35169295384283,SUCESSO!
2022-06-17T09:12:39.082-03,PRZFV,4,123456,20,40,21.68022020898893,SUCESSO!
2022-06-17T09:12:39.107-03,PRZFV,4,780935,20,50,33.8590940404941,SUCESSO!
2022-06-17T09:12:39.132-03,PRZFV,4,654321,10,120,27.443081342911945,SUCESSO!
2022-06-17T09:12:39.141-03,PRZFV,4,780935,20,50,42.94919780180942,SUCESSO!
2022-06-17T09:12:39.174-03,PRZFV,4,780935,20,50,32.361746794333264,SUCESSO!
2022-06-17T09:12:39.182-03,PRZFV,4,123456,20,40,22.443381658084117,SUCESSO!
2022-06-17T09:12:39.182-03,PRZFV,4,654321,10,120,78.79451694641766,SUCESSO!
2022-06-17T09:12:39.207-03,PRZFV,4,780935,20,50,37.63314737110639,SUCESSO!
2022-06-17T09:12:39.233-03,PRZFV,4,654321,10,120,40.45069421662289,SUCESSO!
2022-06-17T09:12:39.241-03,PRZFV,4,780935,20,50,38.461624347207405,SUCESSO!
2022-06-17T09:12:39.274-03,PRZFV,4,780935,20,50,42.801645809078785,SUCESSO!
2022-06-17T09:12:39.282-03,PRZFV,4,123456,20,40,20.63664299217347,SUCESSO!
2022-06-17T09:12:39.283-03,PRZFV,4,654321,10,120,98.87777347634584,SUCESSO!
2022-06-17T09:12:39.308-03,PRZFV,4,780935,20,50,36.755662934291514,SUCESSO!
2022-06-17T09:12:39.333-03,PRZFV,4,654321,10,120,92.72145970422434,SUCESSO!
2022-06-17T09:12:39.342-03,PRZFV,4,780935,20,50,38.74318771323666,SUCESSO!
2022-06-17T09:12:39.375-03,PRZFV,4,780935,20,50,31.24421802854527,SUCESSO!
2022-06-17T09:12:39.383-03,PRZFV,4,123456,20,40,23.992510668564854,SUCESSO!
2022-06-17T09:12:39.383-03,PRZFV,4,654321,10,120,55.08534307970807,SUCESSO!
2022-06-17T09:12:39.408-03,PRZFV,4,780935,20,50,21.384006261061906,SUCESSO!
2022-06-17T09:12:39.434-03,PRZFV,4,654321,10,120,105.92553512369784,SUCESSO!
2022-06-17T09:12:39.442-03,PRZFV,4,780935,20,50,32.66618469381155,SUCESSO!
2022-06-17T09:12:39.476-03,PRZFV,4,780935,20,50,25.366450312662465,SUCESSO!
2022-06-17T09:12:39.483-03,PRZFV,4,123456,20,40,23.711499753459677,SUCESSO!
2022-06-17T09:12:39.484-03,PRZFV,4,654321,10,120,58.21964557670232,SUCESSO!
2022-06-17T09:12:39.509-03,PRZFV,4,780935,20,50,40.23298485925977,SUCESSO!
2022-06-17T09:12:39.534-03,PRZFV,4,654321,10,120,21.347393275601735,SUCESSO!
2022-06-17T09:12:39.542-03,PRZFV,4,780935,20,50,20.378711544576394,SUCESSO!
2022-06-17T09:12:39.576-03,PRZFV,4,780935,20,50,25.51594722626844,SUCESSO!
2022-06-17T09:12:39.583-03,PRZFV,4,123456,20,40,38.6404867380583,SUCESSO!
2022-06-17T09:12:39.584-03,PRZFV,4,654321,10,120,63.981758434671406,SUCESSO!
2022-06-17T09:12:39.609-03,PRZFV,4,780935,20,50,38.49723527407702,SUCESSO!
2022-06-17T09:12:39.634-03,PRZFV,4,654321,10,120,54.8415687283046,SUCESSO!
2022-06-17T09:12:39.643-03,PRZFV,4,780935,20,50,40.6884038332405,SUCESSO!
2022-06-17T09:12:39.676-03,PRZFV,4,780935,20,50,26.949148839966025,SUCESSO!
2022-06-17T09:12:39.684-03,PRZFV,4,123456,20,40,25.940950525088624,SUCESSO!
2022-06-17T09:12:39.685-03,PRZFV,4,654321,10,120,31.975472462682745,SUCESSO!
2022-06-17T09:12:39.710-03,PRZFV,4,780935,20,50,24.514629137215255,SUCESSO!
2022-06-17T09:12:39.735-03,PRZFV,4,654321,10,120,33.78295942377184,SUCESSO!
2022-06-17T09:12:39.743-03,PRZFV,4,780935,20,50,28.011095047209544,SUCESSO!
2022-06-17T09:12:39.777-03,PRZFV,4,780935,20,50,48.61117803805349,SUCESSO!
2022-06-17T09:12:39.784-03,PRZFV,4,123456,20,40,37.91008512235395,SUCESSO!
2022-06-17T09:12:39.785-03,PRZFV,4,654321,10,120,40.36997107406536,SUCESSO!
2022-06-17T09:12:39.810-03,PRZFV,4,780935,20,50,26.7496672175019,SUCESSO!
2022-06-17T09:12:39.835-03,PRZFV,4,654321,10,120,27.393634948355825,SUCESSO!
2022-06-17T09:12:39.844-03,PRZFV,4,780935,20,50,38.68578663063049,SUCESSO!
2022-06-17T09:12:39.877-03,PRZFV,4,780935,20,50,30.28610248608866,SUCESSO!
2022-06-17T09:12:39.884-03,PRZFV,4,123456,20,40,33.90974053512803,SUCESSO!
2022-06-17T09:12:39.886-03,PRZFV,4,654321,10,120,75.68542475354508,SUCESSO!
2022-06-17T09:12:39.911-03,PRZFV,4,780935,20,50,31.767781164132657,SUCESSO!
2022-06-17T09:12:39.936-03,PRZFV,4,654321,10,120,74.6160467675642,SUCESSO!
2022-06-17T09:12:39.944-03,PRZFV,4,780935,20,50,34.910042151633654,SUCESSO!
2022-06-17T09:12:39.977-03,PRZFV,4,780935,20,50,42.51975282718085,SUCESSO!
2022-06-17T09:12:39.984-03,PRZFV,4,123456,20,40,31.191850529237332,SUCESSO!
2022-06-17T09:12:39.986-03,PRZFV,4,654321,10,120,42.89153576297033,SUCESSO!
2022-06-17T09:12:40.012-03,PRZFV,4,780935,20,50,48.192334441460275,SUCESSO!
2022-06-17T09:12:40.037-03,PRZFV,4,654321,10,120,87.93655979199451,SUCESSO!
2022-06-17T09:12:40.046-03,PRZFV,4,780935,20,50,42.83054894499389,SUCESSO!
